degree,numGrp,alpha,delta,isSelfPaired,isGrphKM,time
7,20,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.020
7,20,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.020
7,20,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.020
7,20,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.020
7,20,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.020
7,21,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.250
7,21,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.250
7,21,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.250
7,21,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.250
7,21,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.250
7,21,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.250
7,21,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.250
7,21,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.250
7,21,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.250
7,21,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.250
7,21,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.250
7,21,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.250
7,21,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.250
7,21,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.250
7,21,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.250
7,21,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.250
7,21,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.250
7,21,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.250
7,21,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.250
7,21,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.250
7,21,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.250
7,21,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.250
7,21,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.250
7,21,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.250
7,21,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.250
7,21,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.250
7,21,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.250
7,21,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.250
7,21,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.250
7,21,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.250
7,21,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.250
7,22,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,1,"{ 2, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,2,"{ 1, 3, 4, 5, 6, 7 }",true,true,0.510
7,22,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.510
7,22,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.510
7,22,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.510
7,22,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.510
7,22,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.510
7,22,3,"{ 1, 2, 4, 5, 6, 7 }",true,true,0.510
7,22,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.510
7,22,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.510
7,22,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.510
7,22,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.510
7,22,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.510
7,22,4,"{ 1, 2, 3, 5, 6, 7 }",true,true,0.510
7,22,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.510
7,22,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.510
7,22,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.510
7,22,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.510
7,22,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.510
7,22,5,"{ 1, 2, 3, 4, 6, 7 }",true,true,0.510
7,22,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.510
7,22,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.510
7,22,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.510
7,22,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.510
7,22,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.510
7,22,6,"{ 1, 2, 3, 4, 5, 7 }",true,true,0.510
7,22,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.510
7,22,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.510
7,22,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.510
7,22,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.510
7,22,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.510
7,22,7,"{ 1, 2, 3, 4, 5, 6 }",true,true,0.510
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,23,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.010
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,24,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,25,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.170
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,7,"{ 1, 2, 3, 4, 5, 6, 8 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,26,8,"{ 1, 2, 3, 4, 5, 6, 7 }",true,true,0.020
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,1,"{ 2, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,2,"{ 1, 3, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,3,"{ 1, 2, 4, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,4,"{ 1, 2, 3, 5, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,5,"{ 1, 2, 3, 4, 6, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
8,27,6,"{ 1, 2, 3, 4, 5, 7, 8 }",true,true,0.040
